"","X","Tag","ID_Number","Grid.x","Habitat","Grid.Session.x","date.x","BaitSession","BaitGrid.x","Site.ID.x","Trap.x","Species","Recapture.x","Sex","Age","FINAL_RbPresent_First","Pr.IPA..ng.mL.","Et.IPA..ng.mL.","Rb.presence.last","Column2","Biomarker","Year","Bait","Season","Grid","Density","Area","Opossum","Raccoon","BaitGrid.y","Residency"
"287",287,966,"966_44497","B1","Bottomland","B1-1","10/28/2021","Fall 2021","B1_Fall 2021","B1-1",5.6,"Raccoon","Initial","M","Juvenile",NA,"","477",NA,"477",1,2021,"Pr_IPA","Fall","B1","75","3",-0.885058201974931,1.16697589744268,"B1_Fall ",1
"288",288,967,"967_44498","B6","Bottomland","B6-1","10/29/2021","Fall 2021","B6_Fall 2021","B6-1",2.1,"Raccoon","Initial","M","Juvenile",NA,"","156",NA,"156",1,2021,"Pr_IPA","Fall","B6","150","3",-0.27508742137721,0.490479704003514,"B6_Fall ",1
"291",291,970,"970_44495","B1","Bottomland","B1-1","10/26/2021","Fall 2021","B1_Fall 2021","B1-1",6.1,"Raccoon","Initial","M","Adult",NA,"","991",NA,"991",1,2021,"Pr_IPA","Fall","B1","75","3",-0.885058201974931,1.16697589744268,"B1_Fall ",1
"293",293,972,"972_44498","R1","Riparian","R1-1","10/29/2021","Fall 2021","R1_Fall 2021","R1-1",5.1,"Raccoon","Initial","F","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","R1","75","3",-0.927485767351096,-0.644850889970845,"R1_Fall ",1
"294",294,973,"973_44499","W2","Wetland","W2-1","10/30/2021","Fall 2021","W2_Fall 2021","W2-1",3.2,"Raccoon","Initial","M","Adult",NA,"","52*",NA,"52*",1,2021,"Pr_IPA","Fall","W2","75","3",-1.12185877133962,0.760819637657431,"W2_Fall ",1
"295",295,975,"975_44500","B5","Bottomland","B5-1","10/31/2021","Fall 2021","B5_Fall 2021","B5-1",3.3,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","B5","150","3",1.34891225127511,-0.397727676766714,"B5_Fall ",1
"297",297,977,"977_44500","B1","Bottomland","B1-1","10/31/2021","Fall 2021","B1_Fall 2021","B1-1",2.4,"Raccoon","Initial","F","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","B1","75","3",-0.885058201974931,1.16697589744268,"B1_Fall ",1
"298",298,978,"978_44508","R5","Riparian","R5-1","11/8/2021","Fall 2021","R5_Fall 2021","R5-1",1.4,"Raccoon","Initial","F","Adult",NA,"","203",NA,"203",1,2021,"Pr_IPA","Fall","R5","75","3",-1.12185877133962,-0.458052827797378,"R5_Fall ",1
"300",300,980,"980_44508","R2","Riparian","R2-1","11/8/2021","Fall 2021","R2_Fall 2021","R3-1",2.2,"Raccoon","Initial","F","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","R2","150","3",-0.412491074737824,1.13148687797682,"R2_Fall ",1
"302",302,982,"982_44509","R5","Riparian","R5-1","11/9/2021","Fall 2021","R5_Fall 2021","R5-1",3.1,"Raccoon","Initial","M","Adult",NA,"","209",NA,"209",1,2021,"Pr_IPA","Fall","R5","75","3",-1.12185877133962,-0.458052827797378,"R5_Fall ",1
"305",305,985,"985_44512","B2","Bottomland","B2-1","11/12/2021","Fall 2021","B2_Fall 2021","B2-1",7.4,"Raccoon","Initial","M","Juvenile",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","B2","75","3",2.4676087327947,3.40395889678209,"B2_Fall ",1
"307",307,987,"987_44513","B2","Bottomland","B2-1","11/13/2021","Fall 2021","B2_Fall 2021","B2-1",9.4,"Raccoon","Initial","M","Juvenile",NA,"","213",NA,"213",1,2021,"Pr_IPA","Fall","B2","75","3",2.4676087327947,3.40395889678209,"B2_Fall ",1
"308",308,988,"988_44513","B3","Bottomland","B3-1","11/13/2021","Fall 2021","B3_Fall 2021","B3-1",2.3,"Raccoon","Initial","M","Juvenile",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","B3","75","3",0.817590645156208,0.910464060750257,"B3_Fall ",2
"310",310,990,"990_44644","P7","Pine","P7-2","3/24/2022","Fall 2021","P7_Fall 2021","P7-2",4.1,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","P7","75","3",-0.830919551673598,-0.790623042021406,"P7_Fall ",1
"313",313,996,"996_44509","B2","Bottomland","B2-1","11/9/2021","Fall 2021","B2_Fall 2021","B2-1",9.2,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","B2","75","3",2.4676087327947,3.40395889678209,"B2_Fall ",1
"314",314,997,"997_44605","B1","Bottomland","B1-2","2/13/2022","Fall 2021","B1_Fall 2021","B1-2",1.4,"Raccoon","Initial","M","Adult",NA,"","447",NA,"447",1,2021,"Pr_IPA","Fall","B1","75","3",-0.885058201974931,1.16697589744268,"B1_Fall ",2
"315",315,998,"998_44517","R2","Riparian","R2-1","11/17/2021","Fall 2021","R2_Fall 2021","R2-1",3.4,"Raccoon","Initial","F","Adult",NA,"","4790",NA,"4790",1,2021,"Pr_IPA","Fall","R2","150","3",-0.412491074737824,1.13148687797682,"R2_Fall ",2
"317",317,1000,"1000_44528","R4","Riparian","R4-1","11/28/2021","Fall 2021","R4_Fall 2021","R4-1",5.1,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","R4","75","3",-0.439021020525689,0.133787926256266,"R4_Fall ",1
"319",319,1002,"1002_44509","B3","Bottomland","B3-1","11/9/2021","Fall 2021","B3_Fall 2021","B3-1",5.3,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","B3","75","3",0.817590645156208,0.910464060750257,"B3_Fall ",1
"321",321,1004,"1004_44510","B2","Bottomland","B2-1","11/10/2021","Fall 2021","B2_Fall 2021","B2-1",8.3,"Raccoon","Initial","F","Juvenile",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","B2","75","3",2.4676087327947,3.40395889678209,"B2_Fall ",1
"322",322,1005,"1005_44510","B2","Bottomland","B2-1","11/10/2021","Fall 2021","B2_Fall 2021","B2-1",8.4,"Raccoon","Initial","M","Juvenile",NA,"","71.5",NA,"71.5",1,2021,"Pr_IPA","Fall","B2","75","3",2.4676087327947,3.40395889678209,"B2_Fall ",1
"325",325,1008,"1008_44511","B2","Bottomland","B2-1","11/11/2021","Fall 2021","B2_Fall 2021","B2-1",6.1,"Raccoon","Initial","M","Juvenile",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","B2","75","3",2.4676087327947,3.40395889678209,"B2_Fall ",2
"326",326,1009,"1009_44511","B3","Bottomland","B3-1","11/11/2021","Fall 2021","B3_Fall 2021","B3-1",2.4,"Raccoon","Initial","F","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","B3","75","3",0.817590645156208,0.910464060750257,"B3_Fall ",1
"328",328,1011,"1011_44512","B2","Bottomland","B2-1","11/12/2021","Fall 2021","B2_Fall 2021","B2-1",8.2,"Raccoon","Initial","F","Juvenile",NA,"","371",NA,"371",1,2021,"Pr_IPA","Fall","B2","75","3",2.4676087327947,3.40395889678209,"B2_Fall ",1
"330",330,1013,"1013_44513","B3","Bottomland","B3-1","11/13/2021","Fall 2021","B3_Fall 2021","B3-1",1.4,"Raccoon","Initial","F","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","B3","75","3",0.817590645156208,0.910464060750257,"B3_Fall ",1
"331",331,1014,"1014_44515","B2","Bottomland","B2-1","11/15/2021","Fall 2021","B2_Fall 2021","B2-1",9.3,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","B2","75","3",2.4676087327947,3.40395889678209,"B2_Fall ",1
"333",333,1016,"1016_44515","W1","Wetland","W1-1","11/15/2021","Fall 2021","W1_Fall 2021","W1-1",7.2,"Raccoon","Initial","F","Juvenile",NA,"","833",NA,"833",1,2021,"Pr_IPA","Fall","W1","75","3",-0.828094207312918,-0.215772178642388,"W1_Fall ",1
"334",334,1017,"1017_44604","P6","Pine","P6-2","2/12/2022","Fall 2021","P6_Fall 2021","P6-2",1.3,"Raccoon","Initial","M","Adult",NA,"","393",NA,"393",1,2021,"Pr_IPA","Fall","P6","150","3",-0.876525098472441,0.0185100079475169,"P6_Fall ",4
"336",336,1019,"1019_44606","P5","Pine","P5-2","2/14/2022","Fall 2021","P5_Fall 2021","P5-2",2.5,"Raccoon","Initial","M","Adult",NA,"","33*",NA,"33*",1,2021,"Pr_IPA","Fall","P5","150","3",-0.313104329910949,-0.178656965441451,"P5_Fall ",2
"337",337,1020,"1020_44531","R3","Riparian","R3-1","12/1/2021","Fall 2021","R3_Fall 2021","R3-1",3.4,"Raccoon","Initial","F","Adult",NA,"","766",NA,"766",1,2021,"Pr_IPA","Fall","R3","150","3",-0.995188315406846,-0.372370925297292,"R3_Fall ",1
"338",338,1021,"1021_44533","R4","Riparian","R4-1","12/3/2021","Fall 2021","R4_Fall 2021","R4-1",4.1,"Raccoon","Initial","F","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","R4","75","3",-0.439021020525689,0.133787926256266,"R4_Fall ",1
"339",339,1022,"1022_44535","W6","Wetland","W6-1","12/5/2021","Fall 2021","W6_Fall 2021","W6-1",5.1,"Raccoon","Initial","M","Juvenile",NA,"","656",NA,"656",1,2021,"Pr_IPA","Fall","W6","150","3",-0.91337181104455,-0.483961875786898,"W6_Fall ",1
"340",340,1023,"1023_44535","W6","Wetland","W6-1","12/5/2021","Fall 2021","W6_Fall 2021","W6-1",5.4,"Raccoon","Initial","F","Juvenile",NA,"","1130",NA,"1130",1,2021,"Pr_IPA","Fall","W6","150","3",-0.91337181104455,-0.483961875786898,"W6_Fall ",1
"341",341,1025,"1025_44511","B4","Bottomland","B4-1","11/11/2021","Fall 2021","B4_Fall 2021","B4-1",2.4,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","B4","150","3",2.21495959154136,-0.691444197860304,"B4_Fall ",1
"342",342,1026,"1026_44622","R2","Riparian","R2-2","3/2/2022","Fall 2021","R2_Fall 2021","R2-2",4.4,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","R2","150","3",-0.412491074737824,1.13148687797682,"R2_Fall ",4
"343",343,1027,"1027_44516","R5","Riparian","R5-1","11/16/2021","Fall 2021","R5_Fall 2021","R5-1",1.3,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","R5","75","3",-1.12185877133962,-0.458052827797378,"R5_Fall ",1
"344",344,1028,"1028_44517","B3","Bottomland","B3-1","11/17/2021","Fall 2021","B3_Fall 2021","B3-1",7.2,"Raccoon","Initial","F","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","B3","75","3",0.817590645156208,0.910464060750257,"B3_Fall ",1
"345",345,1029,"1029_44517","B4","Bottomland","B4-1","11/17/2021","Fall 2021","B4_Fall 2021","B4-1",3.5,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","B4","150","3",2.21495959154136,-0.691444197860304,"B4_Fall ",1
"346",346,1031,"1031_44527","R4","Riparian","R4-1","11/27/2021","Fall 2021","R4_Fall 2021","R4-1",4.5,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","R4","75","3",-0.439021020525689,0.133787926256266,"R4_Fall ",1
"349",349,1035,"1035_44629","W1","Wetland","W1-2","3/9/2022","Fall 2021","W1_Fall 2021","W1-2",4.2,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","W1","75","3",-0.828094207312918,-0.215772178642388,"W1_Fall ",1
"351",351,1038,"1038_44639","P7","Pine","P7-2","3/19/2022","Fall 2021","P7_Fall 2021","P7-2",2.2,"Raccoon","Initial","M","Adult",NA,"","45*",NA,"45*",1,2021,"Pr_IPA","Fall","P7","75","3",-0.830919551673598,-0.790623042021406,"P7_Fall ",1
"353",353,1040,"1040_44606","P6","Pine","P6-2","2/14/2022","Fall 2021","P6_Fall 2021","P6-2",2.3,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","P6","150","3",-0.876525098472441,0.0185100079475169,"P6_Fall ",1
"354",354,1041,"1041_44608","P6","Pine","P6-2","2/16/2022","Fall 2021","P6_Fall 2021","P6-2",1.1,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","P6","150","3",-0.876525098472441,0.0185100079475169,"P6_Fall ",1
"357",357,1044,"1044_44621","R2","Riparian","R2-2","3/1/2022","Fall 2021","R2_Fall 2021","R2-2",4.5,"Raccoon","Initial","M","Adult",NA,"","800",NA,"800",1,2021,"Pr_IPA","Fall","R2","150","3",-0.412491074737824,1.13148687797682,"R2_Fall ",5
"361",361,1048,"1048_44646","R4","Riparian","R4-2","3/26/2022","Fall 2021","R4_Fall 2021","R4-2",5.1,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","R4","75","3",-0.439021020525689,0.133787926256266,"R4_Fall ",1
"363",363,1051,"1051_44605","P5","Pine","P5-2","2/13/2022","Fall 2021","P5_Fall 2021","P5-2",5.4,"Raccoon","i","M","Adult",NA,"","314",NA,"314",1,2021,"Pr_IPA","Fall","P5","150","3",-0.313104329910949,-0.178656965441451,"P5_Fall ",1
"364",364,1052,"1052_44607","P5","Pine","P5-2","2/15/2022","Fall 2021","P5_Fall 2021","P5-2",1.2,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","P5","150","3",-0.313104329910949,-0.178656965441451,"P5_Fall ",1
"366",366,1054,"1054_44608","P5","Pine","P5-2","2/16/2022","Fall 2021","P5_Fall 2021","P5-2",2.4,"Raccoon","Initial","M","Adult",NA,"","1520",NA,"1520",1,2021,"Pr_IPA","Fall","P5","150","3",-0.313104329910949,-0.178656965441451,"P5_Fall ",1
"370",370,1062,"1062_44621","B4","Bottomland","B4-2","3/1/2022","Fall 2021","B4_Fall 2021","B4-2",1.2,"Raccoon","Initial","M","Adult",NA,"","451",NA,"451",1,2021,"Pr_IPA","Fall","B4","150","3",2.21495959154136,-0.691444197860304,"B4_Fall ",2
"373",373,1066,"1066_44623","R2","Riparian","R2-2","3/3/2022","Fall 2021","R2_Fall 2021","R2-2",1.5,"Raccoon","Initial","M","Juvenile",NA,"","866",NA,"866",1,2021,"Pr_IPA","Fall","R2","150","3",-0.412491074737824,1.13148687797682,"R2_Fall ",1
"377",377,1072,"1072_44638","W6","Wetland","W6-2","3/18/2022","Fall 2021","W6_Fall 2021","W6-2",1.3,"Raccoon","Initial","M","Adult",NA,"","96.5",NA,"96.5",1,2021,"Pr_IPA","Fall","W6","150","3",-0.91337181104455,-0.483961875786898,"W6_Fall ",1
"379",379,1081,"1081_44626","B3","Bottomland","B3-2","3/6/2022","Fall 2021","B3_Fall 2021","B3-2",2.4,"Raccoon","Initial","F","Juvenile",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","B3","75","3",0.817590645156208,0.910464060750257,"B3_Fall ",1
"380",380,1082,"1082_44627","R2","Riparian","R2-2","3/7/2022","Fall 2021","R2_Fall 2021","R2-2",5.1,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","R2","150","3",-0.412491074737824,1.13148687797682,"R2_Fall ",1
"382",382,1084,"1084_44629","R6","Riparian","R6-2","3/9/2022","Fall 2021","R6_Fall 2021","R6-2",4.2,"Raccoon","Initial","M","Adult",NA,"","147",NA,"147",1,2021,"Pr_IPA","Fall","R6","150","3",-1.12185877133962,-1.27897487586542,"R6_Fall ",1
"385",385,1087,"1087_44643","W6","Wetland","W6-2","3/23/2022","Fall 2021","W6_Fall 2021","W6-2",5.1,"Raccoon","Initial","M","Adult",NA,"","ND",NA,"ND",0,2021,"Pr_IPA","Fall","W6","150","3",-0.91337181104455,-0.483961875786898,"W6_Fall ",1
"388",388,1090,"1090_44646","P4","Pine","P4-2","3/26/2022","Fall 2021","P4_Fall 2021","P4-2",2.3,"Raccoon","Initial","M","Adult",NA,"","383",NA,"383",1,2021,"Pr_IPA","Fall","P4","150","3",-1.12185877133962,-0.820306856689238,"P4_Fall ",1
"389",389,1091,"1091_44646","W6","Wetland","W6-2","3/26/2022","Fall 2021","W6_Fall 2021","W6-2",1.5,"Raccoon","Initial","M","Adult",NA,"","1350",NA,"1350",1,2021,"Pr_IPA","Fall","W6","150","3",-0.91337181104455,-0.483961875786898,"W6_Fall ",1
"713",713,33,"33_44499","P5","Pine","P5-1","10/30/2021","Spring 2021","P5_Spring 2021","P5-1",4.4,"Raccoon","Initial","F","Adult",NA,"196","",NA,"196",1,2021,"Et_IPA","Spring","P5","150","3",-0.94954574396804,-0.872940678245864,"P5_Spring ",3
"714",714,66,"66_44277","W3","Wetland","W3-2","3/22/2021","Spring 2021","W3_Spring 2021","W3-2",3.5,"Raccoon","Recapture","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","W3","75","3",-0.882766170070536,-0.999514703823067,"W3_Spring ",2
"715",715,216,"216_44644","R3","Riparian","R3-2","3/24/2022","Spring 2021","R3_Spring 2021","R3-2",5.4,"Raccoon","Initial","F","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R3","150","3",0.114837146635641,-0.26891236366577,"R3_Spring ",3
"716",716,416,"416_44532","R4","Riparian","R4-1","12/2/2021","Spring 2021","R4_Spring 2021","R4-1",4.4,"Raccoon","Initial","F","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R4","75","3",1.03715075307207,-0.170708554591531,"R4_Spring ",1
"717",717,431,"431_44624","B4","Bottomland","B4-2","3/4/2022","Spring 2021","B4_Spring 2021","B4-2",3.2,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B4","150","3",0.836724788118357,-0.10640290542107,"B4_Spring ",1
"718",718,482,"482_44513","B2","Bottomland","B2-1","11/13/2021","Spring 2021","B2_Spring 2021","B2-1",3.4,"Raccoon","Initial","F","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B2","75","3",1.15587645563119,0.927948619368414,"B2_Spring ",7
"719",719,507,"507_44274","B6","Bottomland","B6-2","3/19/2021","Spring 2021","B6_Spring 2021","B6-2",2.2,"Raccoon","Recapture","M","Adult",NA,"4470","",NA,"4470",1,2021,"Et_IPA","Spring","B6","150","3",-0.0359836122538214,-0.00196946003751243,"B6_Spring ",2
"720",720,524,"524_44644","R3","Riparian","R3-2","3/24/2022","Spring 2021","R3_Spring 2021","R3-2",5.2,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R3","150","3",0.114837146635641,-0.26891236366577,"R3_Spring ",4
"721",721,557,"557_44234","P6","Pine","P6-2","2/7/2021","Spring 2021","P6_Spring 2021","P6-2",4.1,"Raccoon","Recapture","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P6","150","3",-0.654393588806012,-0.549200210296896,"P6_Spring ",11
"722",722,560,"560_44239","P5","Pine","P5-2","2/12/2021","Spring 2021","P5_Spring 2021","P5-2",4.2,"Raccoon","Recapture","M","Adult",NA,"4400","",NA,"4400",1,2021,"Et_IPA","Spring","P5","150","3",-0.94954574396804,-0.872940678245864,"P5_Spring ",6
"723",723,569,"569_44258","W6","Wetland","W6-2","3/3/2021","Spring 2021","W6_Spring 2021","W6-2",3.2,"Raccoon","Recapture","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","W6","150","3",-0.45778183190283,-0.443434390896726,"W6_Spring ",3
"724",724,587,"587_44276","W1","Wetland","W1-2","3/21/2021","Spring 2021","W1_Spring 2021","W1-2",6.3,"Raccoon","Recapture","F","Juvenile",NA,"336","",NA,"336",1,2021,"Et_IPA","Spring","W1","75","3",-0.447714837891408,-0.547806915027724,"W1_Spring ",3
"725",725,614,"614_44495","B6","Bottomland","B6-1","10/26/2021","Spring 2021","B6_Spring 2021","B6-1",1.3,"Raccoon","Initial","M","Adult",NA,"244","",NA,"244",1,2021,"Et_IPA","Spring","B6","150","3",-0.0359836122538214,-0.00196946003751243,"B6_Spring ",5
"726",726,661,"661_44607","B5","Bottomland","B5-2","2/15/2022","Spring 2021","B5_Spring 2021","B5-2",3.2,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B5","150","3",0.259340105708829,-0.467007543430512,"B5_Spring ",2
"727",727,673,"673_44235","B2","Bottomland","B2-2","2/8/2021","Spring 2021","B2_Spring 2021","B2-2",6.1,"Raccoon","Recapture","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B2","75","3",1.15587645563119,0.927948619368414,"B2_Spring ",2
"728",728,725,"725_44275","B6","Bottomland","B6-2","3/20/2021","Spring 2021","B6_Spring 2021","B6-2",4.5,"Raccoon","Initial","M","Adult",NA,"196","",NA,"196",1,2021,"Et_IPA","Spring","B6","150","3",-0.0359836122538214,-0.00196946003751243,"B6_Spring ",3
"729",729,733,"733_44269","B6","Bottomland","B6-2","3/14/2021","Spring 2021","B6_Spring 2021","B6-2",1.5,"Raccoon","Recapture","F","Juvenile",NA,"358","",NA,"358",1,2021,"Et_IPA","Spring","B6","150","3",-0.0359836122538214,-0.00196946003751243,"B6_Spring ",7
"730",730,736,"736_44272","R3","Riparian","R3-2","3/17/2021","Spring 2021","R3_Spring 2021","R3-2",5.3,"Raccoon","Recapture","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R3","150","3",0.114837146635641,-0.26891236366577,"R3_Spring ",3
"731",731,758,"758_44236","P6","Pine","P6-2","2/9/2021","Spring 2021","P6_Spring 2021","P6-2",6.4,"Raccoon","Recapture","F","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P6","150","3",-0.654393588806012,-0.549200210296896,"P6_Spring ",2
"733",733,779,"779_44639","P2","Pine","P2-2","3/19/2022","Spring 2021","P2_Spring 2021","P2-2",1.2,"Raccoon","Initial","F","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P2","75","3",-0.997424220418293,-0.38304814185324,"P2_Spring ",3
"737",737,822,"822_44256","R1","Riparian","R1-2","3/1/2021","Spring 2021","R1_Spring 2021","R1-2",1.1,"Raccoon","Initial","M","Juvenile",NA,"585","",NA,"585",1,2021,"Et_IPA","Spring","R1","75","3",0.0855806080558497,-0.647584111265793,"R1_Spring ",1
"738",738,823,"823_44257","R2","Riparian","R2-2","3/2/2021","Spring 2021","R2_Spring 2021","R2-2",3.1,"Raccoon","Initial","M","Juvenile",NA,"804","",NA,"804",1,2021,"Et_IPA","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",1
"739",739,824,"824_44257","R2","Riparian","R2-2","3/2/2021","Spring 2021","R2_Spring 2021","R2-2",1.5,"Raccoon","Initial","F","Juvenile",NA,"696","",NA,"696",1,2021,"Et_IPA","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",1
"740",740,825,"825_44257","R2","Riparian","R2-2","3/2/2021","Spring 2021","R2_Spring 2021","R2-2",2.5,"Raccoon","Initial","M","Juvenile",NA,"99.5","",NA,"99.5",1,2021,"Et_IPA","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",1
"741",741,826,"826_44257","R2","Riparian","R2-2","3/2/2021","Spring 2021","R2_Spring 2021","R2-2",5.5,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",1
"742",742,827,"827_44257","R1","Riparian","R1-2","3/2/2021","Spring 2021","R1_Spring 2021","R1-2",5.3,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R1","75","3",0.0855806080558497,-0.647584111265793,"R1_Spring ",1
"743",743,828,"828_44270","B6","Bottomland","B6-2","3/15/2021","Spring 2021","B6_Spring 2021","B6-2",2.1,"Raccoon","Initial","F","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B6","150","3",-0.0359836122538214,-0.00196946003751243,"B6_Spring ",2
"745",745,830,"830_44496","B6","Bottomland","B6-1","10/27/2021","Spring 2021","B6_Spring 2021","B6-1",1.2,"Raccoon","Initial","F","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B6","150","3",-0.0359836122538214,-0.00196946003751243,"B6_Spring ",5
"746",746,831,"831_44272","W1","Wetland","W1-2","3/17/2021","Spring 2021","W1_Spring 2021","W1-2",7.4,"Raccoon","Initial","F","Adult",NA,"96.3","",NA,"96.3",1,2021,"Et_IPA","Spring","W1","75","3",-0.447714837891408,-0.547806915027724,"W1_Spring ",3
"752",752,853,"853_44623","R2","Riparian","R2-2","3/3/2022","Spring 2021","R2_Spring 2021","R2-2",4.3,"Raccoon","Initial","M","Adult",NA,"161","",NA,"161",1,2021,"Et_IPA","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",9
"753",753,856,"856_44629","B2","Bottomland","B2-2","3/9/2022","Spring 2021","B2_Spring 2021","B2-2",4.2,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B2","75","3",1.15587645563119,0.927948619368414,"B2_Spring ",2
"754",754,861,"861_44258","R2","Riparian","R2-2","3/3/2021","Spring 2021","R2_Spring 2021","R2-2",5.1,"Raccoon","Recapture","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",3
"755",755,862,"862_44251","R2","Riparian","R2-2","2/24/2021","Spring 2021","R2_Spring 2021","R2-2",3.2,"Raccoon","Recapture","M","Juvenile",NA,"3520","",NA,"3520",1,2021,"Et_IPA","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",2
"757",757,865,"865_44233","B1","Bottomland","B1-2","2/6/2021","Spring 2021","B1_Spring 2021","B1-2",4.4,"Raccoon","Initial","F","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B1","75","3",-0.467244995759304,-0.34686986215249,"B1_Spring ",1
"758",758,867,"867_44234","R5","Riparian","R5-2","2/7/2021","Spring 2021","R5_Spring 2021","R5-2",4.2,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R5","75","3",-0.754757967376632,-0.648281065627218,"R5_Spring ",1
"760",760,870,"870_44233","P6","Pine","P6-2","2/6/2021","Spring 2021","P6_Spring 2021","P6-2",3.4,"Raccoon","Initial","F","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P6","150","3",-0.654393588806012,-0.549200210296896,"P6_Spring ",1
"761",761,871,"871_44234","B2","Bottomland","B2-2","2/7/2021","Spring 2021","B2_Spring 2021","B2-2",4.4,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B2","75","3",1.15587645563119,0.927948619368414,"B2_Spring ",1
"763",763,873,"873_44237","R5","Riparian","R5-2","2/10/2021","Spring 2021","R5_Spring 2021","R5-2",1.5,"Raccoon","Initial","F","Juvenile",NA,"1390","",NA,"1390",1,2021,"Et_IPA","Spring","R5","75","3",-0.754757967376632,-0.648281065627218,"R5_Spring ",1
